
0,405066,4017059,3323796,926359,188429,25505,2502,166,5,1
0,0,1426,403640,1678426,2338633,2053850,1269946,630701,295658,134228,54201,19505,6000,1945,557,143,23,3,2,1
0,0,0,1,26462,378603,1002657,1431055,1583347,1449300,1117205,757291,468738,287078,170543,101169,57229,30031,15247,7111,3147,1551,654,297,112,43,11,2,3,0,1
0,0,0,0,0,1426,65969,337671,701833,976593,1152031,1186602,1114467,939383,734942,535004,374773,255928,176563,119095,80835,53393,33426,20775,12425,7080,3873,2127,1256,689,352,205,91,52,13,10,2,1,2,0,1
0,0,0,0,0,0,35,10377,97833,296821,532147,731565,857771,941190,954386,911869,792323,666626,535168,417810,308824,230334,169865,126456,90880,66588,49100,33770,23363,15608,10584,6594,4152,2538,1637,1084,633,401,223,161,78,50,22,9,7,2,1,1,1,0,1
0,0,0,0,0,0,0,1,1425,25037,114037,264566,432277,570380,675769,755286,799496,783851,759275,690025,604550,512655,421226,336065,264954,203784,161963,125115,96313,74230,57250,43919,33059,24170,17433,12598,9047,6200,4258,2853,1878,1269,908,643,394,260,167,130,64,48,31,12,6,5,2,0,1,2,0,0,1
0,0,0,0,0,0,0,0,0,152,6231,40208,123905,234570,365086,461160,554703,609457,655913,695498,675242,660530,598151,550650,473393,414840,340183,286049,228630,188781,149719,122862,96140,78619,61608,49457,40343,30965,24543,18414,14262,10445,8038,5616,4268,2927,2106,1465,1085,793,602,386,295,188,131,107,54,49,31,13,8,6,5,2,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,8,1418,13313,52656,123577,214094,309269,392564,460258,516335,560632,591399,589103,597499,574631,539836,494545,444838,393245,341697,290304,244700,205036,169737,138198,117730,96772,79791,65174,53921,44421,36414,29520,23873,18801,14625,11591,9184,7118,5307,4054,3026,2256,1617,1220,907,713,543,407,282,208,144,117,88,46,45,30,22,10,3,5,5,2,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,294,4509,21659,62527,124098,191978,273345,331431,397881,431262,484524,515269,520824,542336,520187,517189,490146,441965,417326,365332,334547,293511,246127,217653,180643,157632,130463,113772,95115,78191,67598,55092,47853,40285,32642,28242,22575,19211,15443,12222,9931,7878,6481,4855,3911,3070,2248,1793,1288,1059,800,631,547,373,271,235,148,120,100,77,41,44,27,22,13,8,3,4,4,2,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,35,1391,8986,30051,67782,118727,178094,238499,293648,340219,391346,414714,443057,463514,477676,480568,473818,473947,437922,410864,381459,349658,316968,284409,250759,226671,191139,165837,142987,123605,106729,91543,78322,69102,57354,48965,41915,36056,30532,26275,22825,18540,15230,12848,10515,8503,7105,5801,4783,3609,2985,2327,1825,1433,1105,921,716,591,493,354,279,228,173,126,97,90,71,38,40,26,24,15,7,5,4,3,4,1,1,0,1,0,1,1,0,0,0,1


























































































